date,time_series_name,historical_value
11/12/2022,time_series_3,-50
12/12/2022,time_series_3,-57.1937445
13/12/2022,time_series_3,-64.11376151
14/12/2022,time_series_3,-70.45492678
15/12/2022,time_series_3,-75.93575441
16/12/2022,time_series_3,-80.31088913
17/12/2022,time_series_3,-83.38208372
18/12/2022,time_series_3,-85.00717072
19/12/2022,time_series_3,-85.10662291
20/12/2022,time_series_3,-83.66740068
21/12/2022,time_series_3,-80.74390183
22/12/2022,time_series_3,-76.45595579
23/12/2022,time_series_3,-70.98393351
24/12/2022,time_series_3,-64.56117182
25/12/2022,time_series_3,-57.4640297
26/12/2022,time_series_3,-50
27/12/2022,time_series_3,-42.49438796
28/12/2022,time_series_3,-35.27613352
29/12/2022,time_series_3,-28.66339534
30/12/2022,time_series_3,-22.94952835
31/12/2022,time_series_3,-18.39007276
01/01/2023,time_series_3,-15.1913315
01/01/2022,time_series_4,0.562373507
02/01/2022,time_series_4,1.244041986
03/01/2022,time_series_4,2.029006727
04/01/2022,time_series_4,2.891773791
05/01/2022,time_series_4,3.799038106
06/01/2022,time_series_4,4.711901729
07/01/2022,time_series_4,5.58849598
08/01/2022,time_series_4,6.386852549
09/01/2022,time_series_4,7.067852594
10/01/2022,time_series_4,7.598076211
11/01/2022,time_series_4,7.952377924
12/01/2022,time_series_4,8.116026908
13/01/2022,time_series_4,8.086272908
14/01/2022,time_series_4,7.873229101
15/01/2022,time_series_4,7.5
16/01/2022,time_series_4,7.002023884
17/01/2022,time_series_4,6.42564312
18/01/2022,time_series_4,5.825959638
19/01/2022,time_series_4,5.264074495
20/01/2022,time_series_4,4.803847577
21/01/2022,time_series_4,4.508343947
22/01/2022,time_series_4,4.436155491
23/01/2022,time_series_4,4.637798922
24/01/2022,time_series_4,5.152393083
25/01/2022,time_series_4,6.004809472
26/01/2022,time_series_4,7.203470361
27/01/2022,time_series_4,8.738939456
28/01/2022,time_series_4,10.5834122
29/01/2022,time_series_4,12.69116829
30/01/2022,time_series_4,15
31/01/2022,time_series_4,17.43357872
01/02/2022,time_series_4,19.90467177
02/02/2022,time_series_4,22.319074
03/02/2022,time_series_4,24.58007722
04/02/2022,time_series_4,26.59326674
05/02/2022,time_series_4,28.27141038
06/02/2022,time_series_4,29.53919304
07/02/2022,time_series_4,30.33754961
08/02/2022,time_series_4,30.62736124
09/02/2022,time_series_4,30.39230485
10/02/2022,time_series_4,29.64068135
11/02/2022,time_series_4,28.40609418
12/02/2022,time_series_4,26.7469027
13/02/2022,time_series_4,24.74443432
14/02/2022,time_series_4,22.5
15/02/2022,time_series_4,20.13081867
16/02/2022,time_series_4,17.76501333
17/02/2022,time_series_4,15.53589237
18/02/2022,time_series_4,13.57577107
19/02/2022,time_series_4,12.00961894
20/02/2022,time_series_4,10.9488353
21/02/2022,time_series_4,10.48545843
22/02/2022,time_series_4,10.68710186
23/02/2022,time_series_4,11.59288444
24/02/2022,time_series_4,13.21058084
25/02/2022,time_series_4,15.51516693
26/02/2022,time_series_4,18.44887219
27/02/2022,time_series_4,21.92278241
28/02/2022,time_series_4,25.81996307
01/03/2022,time_series_4,30
02/03/2022,time_series_4,34.30478394
03/03/2022,time_series_4,38.56530156
04/03/2022,time_series_4,42.60914127
05/03/2022,time_series_4,46.26838065
06/03/2022,time_series_4,49.38749537
07/03/2022,time_series_4,51.83091902
08/03/2022,time_series_4,53.4898901
09/03/2022,time_series_4,54.28824667
10/03/2022,time_series_4,54.18686989
11/03/2022,time_series_4,53.18653348
12/03/2022,time_series_4,51.32898478
13/03/2022,time_series_4,48.69616145
14/03/2022,time_series_4,45.40753248
15/03/2022,time_series_4,41.61563954
16/03/2022,time_series_4,37.5
17/03/2022,time_series_4,33.25961345
18/03/2022,time_series_4,29.10438354
19/03/2022,time_series_4,25.2458251
20/03/2022,time_series_4,21.88746764
21/03/2022,time_series_4,19.21539031
22/03/2022,time_series_4,17.38932665
23/03/2022,time_series_4,16.53476137
24/03/2022,time_series_4,16.73640481
25/03/2022,time_series_4,18.03337579
26/03/2022,time_series_4,20.4163522
27/03/2022,time_series_4,23.8268635
28/03/2022,time_series_4,28.15880492
29/03/2022,time_series_4,33.26215262
30/03/2022,time_series_4,38.94875786
31/03/2022,time_series_4,45
01/04/2022,time_series_4,51.17598916
02/04/2022,time_series_4,57.22593135
03/04/2022,time_series_4,62.89920854
04/04/2022,time_series_4,67.95668408
05/04/2022,time_series_4,72.18172401
06/04/2022,time_series_4,75.39042767
07/04/2022,time_series_4,77.44058716
08/04/2022,time_series_4,78.23894372
09/04/2022,time_series_4,77.74637853
10/04/2022,time_series_4,75.98076211
11/04/2022,time_series_4,73.01728821
12/04/2022,time_series_4,68.98622872
13/04/2022,time_series_4,64.06816227
14/04/2022,time_series_4,58.48684475
15/04/2022,time_series_4,52.5
16/04/2022,time_series_4,46.38840823
17/04/2022,time_series_4,40.44375376
18/04/2022,time_series_4,34.95575783
19/04/2022,time_series_4,30.19916421
20/04/2022,time_series_4,26.42116168
21/04/2022,time_series_4,23.82981801
22/04/2022,time_series_4,22.58406432
23/04/2022,time_series_4,22.78570775
24/04/2022,time_series_4,24.47386714
25/04/2022,time_series_4,27.62212357
26/04/2022,time_series_4,32.13856007
27/04/2022,time_series_4,37.86873764
28/04/2022,time_series_4,44.60152284
29/04/2022,time_series_4,52.07755264
30/04/2022,time_series_4,60
01/05/2022,time_series_4,68.04719438
02/05/2022,time_series_4,75.88656114
03/05/2022,time_series_4,83.18927581
04/05/2022,time_series_4,89.64498751
05/05/2022,time_series_4,94.97595264
06/05/2022,time_series_4,98.94993632
07/05/2022,time_series_4,101.3912842
08/05/2022,time_series_4,102.1896408
09/05/2022,time_series_4,101.3058872
10/05/2022,time_series_4,98.77499075
11/05/2022,time_series_4,94.70559164
12/05/2022,time_series_4,89.27629599
13/05/2022,time_series_4,82.72879206
14/05/2022,time_series_4,75.35804997
15/05/2022,time_series_4,67.5
16/05/2022,time_series_4,59.51720301
17/05/2022,time_series_4,51.78312397
18/05/2022,time_series_4,44.66569056
19/05/2022,time_series_4,38.51086078
20/05/2022,time_series_4,33.62693304
21/05/2022,time_series_4,30.27030936
22/05/2022,time_series_4,28.63336726
23/05/2022,time_series_4,28.83501069
24/05/2022,time_series_4,30.9143585
25/05/2022,time_series_4,34.82789494
26/05/2022,time_series_4,40.45025664
27/05/2022,time_series_4,47.57867037
28/05/2022,time_series_4,55.94089305
29/05/2022,time_series_4,65.20634742
30/05/2022,time_series_4,75
31/05/2022,time_series_4,84.91839959
01/06/2022,time_series_4,94.54719092
02/06/2022,time_series_4,103.4793431
03/06/2022,time_series_4,111.3332909
04/06/2022,time_series_4,117.7701813
05/06/2022,time_series_4,122.509445
06/06/2022,time_series_4,125.3419813
07/06/2022,time_series_4,126.1403378
08/06/2022,time_series_4,124.8653958
09/06/2022,time_series_4,121.5692194
10/06/2022,time_series_4,116.3938951
11/06/2022,time_series_4,109.5663633
12/06/2022,time_series_4,101.3894218
13/06/2022,time_series_4,92.22925519
14/06/2022,time_series_4,82.5
15/06/2022,time_series_4,72.6459978
16/06/2022,time_series_4,63.12249418
17/06/2022,time_series_4,54.37562328
18/06/2022,time_series_4,46.82255735
19/06/2022,time_series_4,40.83270441
20/06/2022,time_series_4,36.71080071
21/06/2022,time_series_4,34.6826702
22/06/2022,time_series_4,34.88431363
23/06/2022,time_series_4,37.35484985
24/06/2022,time_series_4,42.0336663
25/06/2022,time_series_4,48.76195321
26/06/2022,time_series_4,57.2886031
27/06/2022,time_series_4,67.28026326
28/06/2022,time_series_4,78.3351422
29/06/2022,time_series_4,90
30/06/2022,time_series_4,101.7896048
01/07/2022,time_series_4,113.2078207
02/07/2022,time_series_4,123.7694104
03/07/2022,time_series_4,133.0215944
04/07/2022,time_series_4,140.5644099
05/07/2022,time_series_4,146.0689536
06/07/2022,time_series_4,149.2926783
07/07/2022,time_series_4,150.0910349
08/07/2022,time_series_4,148.4249045
09/07/2022,time_series_4,144.363448
10/07/2022,time_series_4,138.0821985
11/07/2022,time_series_4,129.8564305
12/07/2022,time_series_4,120.0500516
13/07/2022,time_series_4,109.1004604
14/07/2022,time_series_4,97.5
15/07/2022,time_series_4,85.77479258
16/07/2022,time_series_4,74.46186439
17/07/2022,time_series_4,64.08555601
18/07/2022,time_series_4,55.13425392
19/07/2022,time_series_4,48.03847577
20/07/2022,time_series_4,43.15129207
21/07/2022,time_series_4,40.73197314
22/07/2022,time_series_4,40.93361657
23/07/2022,time_series_4,43.7953412
24/07/2022,time_series_4,49.23943767
25/07/2022,time_series_4,57.07364979
26/07/2022,time_series_4,66.99853583
27/07/2022,time_series_4,78.61963347
28/07/2022,time_series_4,91.46393699
29/07/2022,time_series_4,105
30/07/2022,time_series_4,118.66081
31/07/2022,time_series_4,131.8684505
01/08/2022,time_series_4,144.0594776
02/08/2022,time_series_4,154.7098978
03/08/2022,time_series_4,163.3586385
04/08/2022,time_series_4,169.6284623
05/08/2022,time_series_4,173.2433754
06/08/2022,time_series_4,174.041732
07/08/2022,time_series_4,171.9844131
08/08/2022,time_series_4,167.1576766
09/08/2022,time_series_4,159.7705019
10/08/2022,time_series_4,150.1464978
11/08/2022,time_series_4,138.7106814
12/08/2022,time_series_4,125.9716656
13/08/2022,time_series_4,112.5
14/08/2022,time_series_4,98.90358736
15/08/2022,time_series_4,85.80123461
16/08/2022,time_series_4,73.79548874
17/08/2022,time_series_4,63.44595049
18/08/2022,time_series_4,55.24424714
19/08/2022,time_series_4,49.59178342
20/08/2022,time_series_4,46.78127608
21/08/2022,time_series_4,46.98291951
22/08/2022,time_series_4,50.23583256
23/08/2022,time_series_4,56.44520903
24/08/2022,time_series_4,65.38534636
25/08/2022,time_series_4,76.70846856
26/08/2022,time_series_4,89.95900368
27/08/2022,time_series_4,104.5927318
28/08/2022,time_series_4,120
29/08/2022,time_series_4,135.5320152
30/08/2022,time_series_4,150.5290803
31/08/2022,time_series_4,164.3495449
01/09/2022,time_series_4,176.3982012
02/09/2022,time_series_4,186.1528672
03/09/2022,time_series_4,193.1879709
04/09/2022,time_series_4,197.1940724
05/09/2022,time_series_4,197.992429
06/09/2022,time_series_4,195.5439218
07/09/2022,time_series_4,189.9519053
08/09/2022,time_series_4,181.4588054
09/09/2022,time_series_4,170.4365651
10/09/2022,time_series_4,157.3713112
11/09/2022,time_series_4,142.8428708
12/09/2022,time_series_4,127.5
13/09/2022,time_series_4,112.0323821
14/09/2022,time_series_4,97.14060482
15/09/2022,time_series_4,83.50542147
16/09/2022,time_series_4,71.75764706
17/09/2022,time_series_4,62.4500185
18/09/2022,time_series_4,56.03227477
19/09/2022,time_series_4,52.83057902
20/09/2022,time_series_4,53.03222246
21/09/2022,time_series_4,56.67632391
22/09/2022,time_series_4,63.6509804
23/09/2022,time_series_4,73.69704293
24/09/2022,time_series_4,86.41840129
25/09/2022,time_series_4,101.2983739
26/09/2022,time_series_4,117.7215266
27/09/2022,time_series_4,135
28/09/2022,time_series_4,152.4032205
29/09/2022,time_series_4,169.1897101
30/09/2022,time_series_4,184.6396122
01/10/2022,time_series_4,198.0865047
02/10/2022,time_series_4,208.9470958
03/10/2022,time_series_4,216.7474795
04/10/2022,time_series_4,221.1447695
05/10/2022,time_series_4,221.9431261
06/10/2022,time_series_4,219.1034304
07/10/2022,time_series_4,212.7461339
08/10/2022,time_series_4,203.1471088
09/10/2022,time_series_4,190.7266323
10/10/2022,time_series_4,176.031941
11/10/2022,time_series_4,159.7140761
12/10/2022,time_series_4,142.5
13/10/2022,time_series_4,125.1611769
14/10/2022,time_series_4,108.479975
15/10/2022,time_series_4,93.2153542
16/10/2022,time_series_4,80.06934363
17/10/2022,time_series_4,69.65578987
18/10/2022,time_series_4,62.47276613
19/10/2022,time_series_4,58.87988197
20/10/2022,time_series_4,59.0815254
21/10/2022,time_series_4,63.11681526
22/10/2022,time_series_4,70.85675177
23/10/2022,time_series_4,82.0087395
24/10/2022,time_series_4,96.12833402
25/10/2022,time_series_4,112.6377441
26/10/2022,time_series_4,130.8503213
27/10/2022,time_series_4,150
28/10/2022,time_series_4,169.2744257
29/10/2022,time_series_4,187.8503399
30/10/2022,time_series_4,204.9296794
31/10/2022,time_series_4,219.7748081
01/11/2022,time_series_4,231.7413244
02/11/2022,time_series_4,240.3069882
03/11/2022,time_series_4,245.0954666
04/11/2022,time_series_4,245.8938231
05/11/2022,time_series_4,242.6629391
06/11/2022,time_series_4,235.5403626
07/11/2022,time_series_4,224.8354122
08/11/2022,time_series_4,211.0166996
09/11/2022,time_series_4,194.6925708
10/11/2022,time_series_4,176.5852813
11/11/2022,time_series_4,157.5
12/11/2022,time_series_4,138.2899717
13/11/2022,time_series_4,119.8193452
14/11/2022,time_series_4,102.9252869
15/11/2022,time_series_4,88.3810402
16/11/2022,time_series_4,76.86156124
17/11/2022,time_series_4,68.91325748
18/11/2022,time_series_4,64.92918491
19/11/2022,time_series_4,65.13082834
20/11/2022,time_series_4,69.55730662
21/11/2022,time_series_4,78.06252313
22/11/2022,time_series_4,90.32043607
23/11/2022,time_series_4,105.8382668
24/11/2022,time_series_4,123.9771143
25/11/2022,time_series_4,143.9791161
26/11/2022,time_series_4,165
27/11/2022,time_series_4,186.1456309
28/11/2022,time_series_4,206.5109697
29/11/2022,time_series_4,225.2197467
30/11/2022,time_series_4,241.4631115
01/12/2022,time_series_4,254.5355531
02/12/2022,time_series_4,263.8664968
03/12/2022,time_series_4,269.0461636
04/12/2022,time_series_4,269.8445202
05/12/2022,time_series_4,266.2224477
06/12/2022,time_series_4,258.3345912
07/12/2022,time_series_4,246.5237156
08/12/2022,time_series_4,231.3067669
09/12/2022,time_series_4,213.3532006
10/12/2022,time_series_4,193.4564865
11/12/2022,time_series_4,172.5
12/12/2022,time_series_4,151.4187665
13/12/2022,time_series_4,131.1587155
14/12/2022,time_series_4,112.6352197
15/12/2022,time_series_4,96.69273677
16/12/2022,time_series_4,84.0673326
17/12/2022,time_series_4,75.35374883
18/12/2022,time_series_4,70.97848785
19/12/2022,time_series_4,71.18013128
20/12/2022,time_series_4,75.99779797
21/12/2022,time_series_4,85.2682945
22/12/2022,time_series_4,98.63213264
23/12/2022,time_series_4,115.5481995
24/12/2022,time_series_4,135.3164845
25/12/2022,time_series_4,157.1079109
26/12/2022,time_series_4,180
27/12/2022,time_series_4,203.0168361
28/12/2022,time_series_4,225.1715994
29/12/2022,time_series_4,245.509814
30/12/2022,time_series_4,263.1514149
31/12/2022,time_series_4,277.3297817
01/01/2023,time_series_4,287.4260055
01/01/2022,time_series_5,0.156366296
02/01/2022,time_series_5,0.389971165
03/01/2022,time_series_5,0.260330243
04/01/2022,time_series_5,-0.347106991
05/01/2022,time_series_5,-0.974927912
06/01/2022,time_series_5,-0.938197779
07/01/2022,time_series_5,-3.43E-16
08/01/2022,time_series_5,1.250930372
09/01/2022,time_series_5,1.754870242
10/01/2022,time_series_5,0.867767478
11/01/2022,time_series_5,-0.954544226
12/01/2022,time_series_5,-2.339826989
13/01/2022,time_series_5,-2.032761854
14/01/2022,time_series_5,-1.37E-15
15/01/2022,time_series_5,2.345494447
16/01/2022,time_series_5,3.119769319
17/01/2022,time_series_5,1.475204713
18/01/2022,time_series_5,-1.561981461
19/01/2022,time_series_5,-3.704726066
20/01/2022,time_series_5,-3.12732593
21/01/2022,time_series_5,-3.09E-15
22/01/2022,time_series_5,3.440058523
23/01/2022,time_series_5,4.484668396
24/01/2022,time_series_5,2.082641948
25/01/2022,time_series_5,-2.169418696
26/01/2022,time_series_5,-5.069625143
27/01/2022,time_series_5,-4.221890005
28/01/2022,time_series_5,-5.49E-15
29/01/2022,time_series_5,4.534622598
30/01/2022,time_series_5,5.849567473
31/01/2022,time_series_5,2.690079183
01/02/2022,time_series_5,-2.77685593
02/02/2022,time_series_5,-6.43452422
03/02/2022,time_series_5,-5.316454081
04/02/2022,time_series_5,-8.57E-15
05/02/2022,time_series_5,5.629186674
06/02/2022,time_series_5,7.21446655
07/02/2022,time_series_5,3.297516417
08/02/2022,time_series_5,-3.384293165
09/02/2022,time_series_5,-7.799423297
10/02/2022,time_series_5,-6.411018156
11/02/2022,time_series_5,-1.23E-14
12/02/2022,time_series_5,6.723750749
13/02/2022,time_series_5,8.579365627
14/02/2022,time_series_5,3.904953652
15/02/2022,time_series_5,-3.9917304
16/02/2022,time_series_5,-9.164322375
17/02/2022,time_series_5,-7.505582232
18/02/2022,time_series_5,-1.68E-14
19/02/2022,time_series_5,7.818314825
20/02/2022,time_series_5,9.944264704
21/02/2022,time_series_5,4.512390887
22/02/2022,time_series_5,-4.599167635
23/02/2022,time_series_5,-10.52922145
24/02/2022,time_series_5,-8.600146307
25/02/2022,time_series_5,-2.19E-14
26/02/2022,time_series_5,8.9128789
27/02/2022,time_series_5,11.30916378
28/02/2022,time_series_5,5.119828122
01/03/2022,time_series_5,-5.206604869
02/03/2022,time_series_5,-11.89412053
03/03/2022,time_series_5,-9.694710383
04/03/2022,time_series_5,-2.78E-14
05/03/2022,time_series_5,10.00744298
06/03/2022,time_series_5,12.67406286
07/03/2022,time_series_5,5.727265356
08/03/2022,time_series_5,-5.814042104
09/03/2022,time_series_5,-13.25901961
10/03/2022,time_series_5,-10.78927446
11/03/2022,time_series_5,-3.43E-14
12/03/2022,time_series_5,11.10200705
13/03/2022,time_series_5,14.03896194
14/03/2022,time_series_5,6.334702591
15/03/2022,time_series_5,-6.421479339
16/03/2022,time_series_5,-14.62391868
17/03/2022,time_series_5,-11.88383853
18/03/2022,time_series_5,6.79E-14
19/03/2022,time_series_5,12.19657113
20/03/2022,time_series_5,15.40386101
21/03/2022,time_series_5,6.942139826
22/03/2022,time_series_5,-7.028916574
23/03/2022,time_series_5,-15.98881776
24/03/2022,time_series_5,-12.97840261
25/03/2022,time_series_5,-4.94E-14
26/03/2022,time_series_5,13.2911352
27/03/2022,time_series_5,16.76876009
28/03/2022,time_series_5,7.549577061
29/03/2022,time_series_5,-7.636353808
30/03/2022,time_series_5,-17.35371684
31/03/2022,time_series_5,-14.07296668
01/04/2022,time_series_5,-1.87E-13
02/04/2022,time_series_5,14.38569928
03/04/2022,time_series_5,18.13365917
04/04/2022,time_series_5,8.157014295
05/04/2022,time_series_5,-8.243791043
06/04/2022,time_series_5,-18.71861591
07/04/2022,time_series_5,-15.16753076
08/04/2022,time_series_5,-6.72E-14
09/04/2022,time_series_5,15.48026335
10/04/2022,time_series_5,19.49855824
11/04/2022,time_series_5,8.76445153
12/04/2022,time_series_5,-8.851228278
13/04/2022,time_series_5,-20.08351499
14/04/2022,time_series_5,-16.26209484
15/04/2022,time_series_5,7.21E-14
16/04/2022,time_series_5,16.57482743
17/04/2022,time_series_5,20.86345732
18/04/2022,time_series_5,9.371888765
19/04/2022,time_series_5,-9.458665513
20/04/2022,time_series_5,-21.44841407
21/04/2022,time_series_5,-17.35665891
22/04/2022,time_series_5,-8.78E-14
23/04/2022,time_series_5,17.6693915
24/04/2022,time_series_5,22.2283564
25/04/2022,time_series_5,9.979326
26/04/2022,time_series_5,-10.06610275
27/04/2022,time_series_5,-22.81331315
28/04/2022,time_series_5,-18.45122299
29/04/2022,time_series_5,-2.68E-13
30/04/2022,time_series_5,18.76395558
01/05/2022,time_series_5,23.59325547
02/05/2022,time_series_5,10.58676323
03/05/2022,time_series_5,-10.67353998
04/05/2022,time_series_5,-24.17821222
05/05/2022,time_series_5,-19.54578706
06/05/2022,time_series_5,-1.11E-13
07/05/2022,time_series_5,19.85851965
08/05/2022,time_series_5,24.95815455
09/05/2022,time_series_5,11.19420047
10/05/2022,time_series_5,-11.28097722
11/05/2022,time_series_5,-25.5431113
12/05/2022,time_series_5,-20.64035114
13/05/2022,time_series_5,6.52E-14
14/05/2022,time_series_5,20.95308373
15/05/2022,time_series_5,26.32305363
16/05/2022,time_series_5,11.8016377
17/05/2022,time_series_5,-11.88841445
18/05/2022,time_series_5,-26.90801038
19/05/2022,time_series_5,-21.73491521
20/05/2022,time_series_5,-1.37E-13
21/05/2022,time_series_5,22.04764781
22/05/2022,time_series_5,27.68795271
23/05/2022,time_series_5,12.40907494
24/05/2022,time_series_5,-12.49585169
25/05/2022,time_series_5,-28.27290945
26/05/2022,time_series_5,-22.82947929
27/05/2022,time_series_5,5.77E-14
28/05/2022,time_series_5,23.14221188
29/05/2022,time_series_5,29.05285178
30/05/2022,time_series_5,13.01651217
31/05/2022,time_series_5,-13.10328892
01/06/2022,time_series_5,-29.63780853
02/06/2022,time_series_5,-23.92404336
03/06/2022,time_series_5,2.72E-13
04/06/2022,time_series_5,24.23677596
05/06/2022,time_series_5,30.41775086
06/06/2022,time_series_5,13.62394941
07/06/2022,time_series_5,-13.71072616
08/06/2022,time_series_5,-31.00270761
09/06/2022,time_series_5,-25.01860744
10/06/2022,time_series_5,-4.10E-13
11/06/2022,time_series_5,25.33134003
12/06/2022,time_series_5,31.78264994
13/06/2022,time_series_5,14.23138664
14/06/2022,time_series_5,-14.31816339
15/06/2022,time_series_5,-32.36760668
16/06/2022,time_series_5,-26.11317151
17/06/2022,time_series_5,-1.98E-13
18/06/2022,time_series_5,26.42590411
19/06/2022,time_series_5,33.14754901
20/06/2022,time_series_5,14.83882388
21/06/2022,time_series_5,-14.92560063
22/06/2022,time_series_5,-33.73250576
23/06/2022,time_series_5,-27.20773559
24/06/2022,time_series_5,-9.60E-13
25/06/2022,time_series_5,27.52046818
26/06/2022,time_series_5,34.51244809
27/06/2022,time_series_5,15.44626111
28/06/2022,time_series_5,-15.53303786
29/06/2022,time_series_5,-35.09740484
30/06/2022,time_series_5,-28.30229967
01/07/2022,time_series_5,-7.49E-13
02/07/2022,time_series_5,28.61503226
03/07/2022,time_series_5,35.87734717
04/07/2022,time_series_5,16.05369835
05/07/2022,time_series_5,-16.1404751
06/07/2022,time_series_5,-36.46230392
07/07/2022,time_series_5,-29.39686374
08/07/2022,time_series_5,5.56E-13
09/07/2022,time_series_5,29.70959633
10/07/2022,time_series_5,37.24224625
11/07/2022,time_series_5,16.66113558
12/07/2022,time_series_5,-16.74791233
13/07/2022,time_series_5,-37.82720299
14/07/2022,time_series_5,-30.49142782
15/07/2022,time_series_5,-2.69E-13
16/07/2022,time_series_5,30.80416041
17/07/2022,time_series_5,38.60714532
18/07/2022,time_series_5,17.26857282
19/07/2022,time_series_5,-17.35534956
20/07/2022,time_series_5,-39.19210207
21/07/2022,time_series_5,-31.58599189
22/07/2022,time_series_5,1.01E-16
23/07/2022,time_series_5,31.89872448
24/07/2022,time_series_5,39.9720444
25/07/2022,time_series_5,17.87601005
26/07/2022,time_series_5,-17.9627868
27/07/2022,time_series_5,-40.55700115
28/07/2022,time_series_5,-32.68055597
29/07/2022,time_series_5,2.88E-13
30/07/2022,time_series_5,32.99328856
31/07/2022,time_series_5,41.33694348
01/08/2022,time_series_5,18.48344729
02/08/2022,time_series_5,-18.57022403
03/08/2022,time_series_5,-41.92190022
04/08/2022,time_series_5,-33.77512004
05/08/2022,time_series_5,-6.38E-13
06/08/2022,time_series_5,34.08785264
07/08/2022,time_series_5,42.70184255
08/08/2022,time_series_5,19.09088452
09/08/2022,time_series_5,-19.17766127
10/08/2022,time_series_5,-43.2867993
11/08/2022,time_series_5,-34.86968412
12/08/2022,time_series_5,-3.51E-13
13/08/2022,time_series_5,35.18241671
14/08/2022,time_series_5,44.06674163
15/08/2022,time_series_5,19.69832176
16/08/2022,time_series_5,-19.7850985
17/08/2022,time_series_5,-44.65169838
18/08/2022,time_series_5,-35.96424819
19/08/2022,time_series_5,-4.51E-14
20/08/2022,time_series_5,36.27698079
21/08/2022,time_series_5,45.43164071
22/08/2022,time_series_5,20.30575899
23/08/2022,time_series_5,-20.39253574
24/08/2022,time_series_5,-46.01659745
25/08/2022,time_series_5,-37.05881227
26/08/2022,time_series_5,-1.07E-12
27/08/2022,time_series_5,37.37154486
28/08/2022,time_series_5,46.79653978
29/08/2022,time_series_5,20.91319623
30/08/2022,time_series_5,-20.99997297
31/08/2022,time_series_5,-47.38149653
01/09/2022,time_series_5,-38.15337634
02/09/2022,time_series_5,-7.68E-13
03/09/2022,time_series_5,38.46610894
04/09/2022,time_series_5,48.16143886
05/09/2022,time_series_5,21.52063346
06/09/2022,time_series_5,-21.60741021
07/09/2022,time_series_5,-48.74639561
08/09/2022,time_series_5,-39.24794042
09/09/2022,time_series_5,-4.44E-13
10/09/2022,time_series_5,39.56067301
11/09/2022,time_series_5,49.52633794
12/09/2022,time_series_5,22.12807069
13/09/2022,time_series_5,-22.21484744
14/09/2022,time_series_5,-50.11129469
15/09/2022,time_series_5,-40.3425045
16/09/2022,time_series_5,-1.57E-12
17/09/2022,time_series_5,40.65523709
18/09/2022,time_series_5,50.89123702
19/09/2022,time_series_5,22.73550793
20/09/2022,time_series_5,-22.82228468
21/09/2022,time_series_5,-51.47619376
22/09/2022,time_series_5,-41.43706857
23/09/2022,time_series_5,2.61E-13
24/09/2022,time_series_5,41.74980116
25/09/2022,time_series_5,52.25613609
26/09/2022,time_series_5,23.34294516
27/09/2022,time_series_5,-23.42972191
28/09/2022,time_series_5,-52.84109284
29/09/2022,time_series_5,-42.53163265
30/09/2022,time_series_5,6.42E-13
01/10/2022,time_series_5,42.84436524
02/10/2022,time_series_5,53.62103517
03/10/2022,time_series_5,23.9503824
04/10/2022,time_series_5,-24.03715915
05/10/2022,time_series_5,-54.20599192
06/10/2022,time_series_5,-43.62619672
07/10/2022,time_series_5,-5.49E-13
08/10/2022,time_series_5,43.93892931
09/10/2022,time_series_5,54.98593425
10/10/2022,time_series_5,24.55781963
11/10/2022,time_series_5,-24.64459638
12/10/2022,time_series_5,-55.57089099
13/10/2022,time_series_5,-44.7207608
14/10/2022,time_series_5,-1.80E-12
15/10/2022,time_series_5,45.03349339
16/10/2022,time_series_5,56.35083332
17/10/2022,time_series_5,25.16525687
18/10/2022,time_series_5,-25.25203362
19/10/2022,time_series_5,-56.93579007
20/10/2022,time_series_5,-45.81532487
21/10/2022,time_series_5,2.31E-13
22/10/2022,time_series_5,46.12805747
23/10/2022,time_series_5,57.7157324
24/10/2022,time_series_5,25.7726941
25/10/2022,time_series_5,-25.85947085
26/10/2022,time_series_5,-58.30068915
27/10/2022,time_series_5,-46.90988895
28/10/2022,time_series_5,-1.06E-12
29/10/2022,time_series_5,47.22262154
30/10/2022,time_series_5,59.08063148
31/10/2022,time_series_5,26.38013134
01/11/2022,time_series_5,-26.46690809
02/11/2022,time_series_5,-59.66558823
03/11/2022,time_series_5,-48.00445302
04/11/2022,time_series_5,1.09E-12
05/11/2022,time_series_5,48.31718562
06/11/2022,time_series_5,60.44553056
07/11/2022,time_series_5,26.98756857
08/11/2022,time_series_5,-27.07434532
09/11/2022,time_series_5,-61.0304873
10/11/2022,time_series_5,-49.0990171
11/11/2022,time_series_5,-2.47E-13
12/11/2022,time_series_5,49.41174969
13/11/2022,time_series_5,61.81042963
14/11/2022,time_series_5,27.59500581
15/11/2022,time_series_5,-27.68178256
16/11/2022,time_series_5,-62.39538638
17/11/2022,time_series_5,-50.19358117
18/11/2022,time_series_5,-1.64E-12
19/11/2022,time_series_5,50.50631377
20/11/2022,time_series_5,63.17532871
21/11/2022,time_series_5,28.20244304
22/11/2022,time_series_5,-28.28921979
23/11/2022,time_series_5,-63.76028546
24/11/2022,time_series_5,-51.28814525
25/11/2022,time_series_5,6.45E-13
26/11/2022,time_series_5,51.60087784
27/11/2022,time_series_5,64.54022779
28/11/2022,time_series_5,28.80988028
29/11/2022,time_series_5,-28.89665703
30/11/2022,time_series_5,-65.12518453
01/12/2022,time_series_5,-52.38270933
02/12/2022,time_series_5,-7.90E-13
03/12/2022,time_series_5,52.69544192
04/12/2022,time_series_5,65.90512686
05/12/2022,time_series_5,29.41731751
